	index	billing_country	coupon	order_item	paid_date	course_category	order_id	salesperson	price
6295	6295	CL	newdjg13006	English Intermediate Level 1 (ESLI1),English Basic Level 4 (ESLB4)	2022-06-30 04:38:22+00:00	esl	5978088	José María Yasmina María Belén	10.0
6296	6296	CL	newdjg13006	English Intermediate Level 1 (ESLI1),English Basic Level 4 (ESLB4)	2022-06-30 04:38:22+00:00	esl	5978088	José María Yasmina María Belén	10.0
6297	6297	CL		English Basic Level 1 (ESLB1)	2022-06-30 13:23:22+00:00	esl	5978145	Romualdo Corina Irma	10.0
6298	6298	CA		English Basic Level 4 (ESLB4)	2022-06-30 14:17:44+00:00	esl	5978214	Romualdo Corina Irma	10.0
6299	6299	BO	recjfl07906rec	4 cursos x $250 USD	2022-06-30 15:40:42+00:00	4 cursos x $250	5978426	Romualdo Corina Irma	50.0
6300	6300	PE	recmjg13006nre	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2022-06-30 17:14:43+00:00	esl	5978505	Consuela Yésica Balbina	10.0
6301	6301	PE	recmjg13006nre	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2022-06-30 17:14:43+00:00	esl	5978505	Consuela Yésica Balbina	10.0
6302	6302	CL		English Basic Level 7 (ESLB7)	2022-06-30 16:56:17+00:00	esl	5978663	Romualdo Corina Irma	10.0
6303	6303	EC	newytf13006	English Intermediate Level 1 (ESLI1)	2022-06-30 16:57:02+00:00	esl	5978736	Fabián Pepe Laurentino	10.0
6304	6304	EC	newytf13006	English Intermediate Level 1 (ESLI1)	2022-06-30 16:57:02+00:00	esl	5978736	Fabián Pepe Laurentino	10.0
6305	6305	CL		English Basic Level 7 (ESLB7)	2022-06-30 16:59:05+00:00	esl	5978814	Osvaldo Lucrecia Priscila	10.0
6306	6306	CO	newytf13006	Induction Level 1 (IND1)	2022-06-30 17:25:16+00:00	esl	5979007	Fabián Pepe Laurentino	10.0
6307	6307	CO	newytf13006	Induction Level 1 (IND1)	2022-06-30 17:25:16+00:00	esl	5979007	Fabián Pepe Laurentino	0.0
6308	6308	PE	recjfl07906nia	Membresia Canaway	2022-06-30 17:41:18+00:00	membresia	5979251	Romualdo Corina Irma	80.0
6309	6309	CL	recmjg07106nre	Induction Level 1 (IND1)	2022-06-30 19:05:25+00:00	esl	5979350	Consuela Yésica Balbina	10.0
6310	6310	CL	newcgv07906	Membresia Canaway	2022-06-30 19:42:15+00:00	membresia	5979499	Candela Miguel Tecla	80.0
6311	6311	PE	newram07906	English Basic Level 8 (ESLB8)	2022-06-30 20:16:22+00:00	esl	5979599	Oriana Nelson Brunilda	10.0
6312	6312	CL	recjfl07906nia	4 cursos x $250 USD	2022-06-30 20:33:33+00:00	4 cursos x $250	5979666	Romualdo Corina Irma	50.0
6313	6313	MX		English Intermediate Level 5 (ESLI5),Conversation - Intermediate level - July (CON-I)	2022-06-30 21:10:32+00:00	esl	5979713	Osvaldo Lucrecia Priscila	10.0
6314	6314	MX		English Intermediate Level 5 (ESLI5),Conversation - Intermediate level - July (CON-I)	2022-06-30 21:10:32+00:00	con	5979713	Osvaldo Lucrecia Priscila	10.0
6315	6315	CL	newcgv07906	Membresia Canaway	2022-06-30 21:23:14+00:00	membresia	5979854	Candela Miguel Tecla	80.0
6316	6316	MX	reclah06506rec	Conversation - Advanced level - July (CON-A)	2022-07-01 16:12:54+00:00	con	5979930	Virgen Graciano Graciana	10.0
6317	6317	FR	newram07906	English For Business - July (EFB)	2022-06-30 21:34:19+00:00	efb	5980076	Oriana Nelson Brunilda	10.0
6318	6318	CL	newytf07906	Membresia Canaway	2022-06-30 21:50:47+00:00	membresia	5980227	Fabián Pepe Laurentino	80.0
6319	6319	CL	newdjg13006	Induction Level 1 (IND1),English Basic Level 6 (ESLB6)	2022-07-02 05:25:50+00:00	esl	5980376	José María Yasmina María Belén	10.0
6320	6320	CL	newdjg13006	Induction Level 1 (IND1),English Basic Level 6 (ESLB6)	2022-07-02 05:25:50+00:00	esl	5980376	José María Yasmina María Belén	10.0
6321	6321	CL	newcgv07906	4 cursos x $250 USD	2022-06-30 22:49:31+00:00	4 cursos x $250	5981004	Candela Miguel Tecla	50.0
6322	6322	CL	recjfl06506rec	English Basic Level 8 (ESLB8)	2022-06-30 22:50:43+00:00	esl	5981116	Romualdo Corina Irma	10.0
6323	6323	CL	newcgv07906	4 cursos x $250 USD	2022-06-30 23:02:10+00:00	4 cursos x $250	5981231	Candela Miguel Tecla	50.0
6324	6324	CL	reclah06906nemenf	English Basic Level 2 (ESLB2)	2022-07-01 00:17:10+00:00	esl	5981439	Virgen Graciano Graciana	10.0
6325	6325	CL	reclah06906nemenf	Induction Level 1 (IND1)	2022-07-01 01:41:32+00:00	esl	5981514	Virgen Graciano Graciana	10.0
6326	6326	CA	newcgv13006	Induction Level 1 (IND1)	2022-07-01 01:41:07+00:00	esl	5981665	Candela Miguel Tecla	10.0
6327	6327	CA	newcgv13006	Induction Level 1 (IND1)	2022-07-01 01:41:07+00:00	esl	5981665	Candela Miguel Tecla	10.0
6328	6328	CO	reckde13006nia	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2022-07-01 02:12:47+00:00	esl	5981781	Luz Teresa Ciro	10.0
6329	6329	CO	reckde13006nia	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2022-07-01 02:12:47+00:00	esl	5981781	Luz Teresa Ciro	10.0
6330	6330	MX	newytf07906	English Intermediate Level 3 (ESLI3)	2022-07-01 02:30:35+00:00	esl	5981894	Fabián Pepe Laurentino	10.0
6331	6331	CO	recmjg07906rec	English Basic Level 5 (ESLB5)	2022-07-01 03:09:01+00:00	esl	5981969	Consuela Yésica Balbina	10.0
6332	6332	CL	reckfb07906nia	Conversation - Basic level - July (CON-B),Bulk Payment of English Classes (3 to 12 months in advance) - Pay for 3 months (5% discount)	2022-07-01 03:52:42+00:00	con	5982098	Maite Orfeo Roberto	10.0
6333	6333	CL	reckfb07906nia	Conversation - Basic level - July (CON-B),Bulk Payment of English Classes (3 to 12 months in advance) - Pay for 3 months (5% discount)	2022-07-01 03:52:42+00:00	bulk	5982098	Maite Orfeo Roberto	40.0
6334	6334	MX	reclah07906rec	4 cursos x $250 USD	2022-07-01 14:13:11+00:00	4 cursos x $250	5982222	Virgen Graciano Graciana	50.0
6335	6335	MX	recmjg13006nre	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2022-07-01 15:21:29+00:00	esl	5982454	Consuela Yésica Balbina	10.0
6336	6336	MX	recmjg13006nre	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2022-07-01 15:21:29+00:00	esl	5982454	Consuela Yésica Balbina	10.0
6337	6337	CL		English Basic Level 1 (ESLB1)	2022-07-01 15:41:30+00:00	esl	5982628	Osvaldo Lucrecia Priscila	10.0
6338	6338	MX	reclah13007nre	English Intermediate Level 6 (ESLI6),English Intermediate Level 7 (ESLI7)	2022-07-01 16:20:40+00:00	esl	5983133	Virgen Graciano Graciana	10.0
6339	6339	MX	reclah13007nre	English Intermediate Level 6 (ESLI6),English Intermediate Level 7 (ESLI7)	2022-07-01 16:20:40+00:00	esl	5983133	Virgen Graciano Graciana	10.0
6340	6340	MX	reclah13007nia	Conversation - Basic level - July (CON-B),Conversation - Advanced level - July (CON-A)	2022-07-02 16:19:34+00:00	con	5983215	Virgen Graciano Graciana	10.0
6341	6341	MX	reclah13007nia	Conversation - Basic level - July (CON-B),Conversation - Advanced level - July (CON-A)	2022-07-02 16:19:34+00:00	con	5983215	Virgen Graciano Graciana	10.0
6342	6342	EC	reclah13007nre	English Basic Level 1 (ESLB1)	2022-07-01 19:58:19+00:00	esl	5983349	Virgen Graciano Graciana	10.0
6343	6343	EC	reclah13007nre	English Basic Level 1 (ESLB1)	2022-07-01 19:58:19+00:00	esl	5983349	Virgen Graciano Graciana	10.0
6344	6344	PE		Conversation - Intermediate level - July (CON-I)	2022-07-01 19:59:38+00:00	con	5983577	Romualdo Corina Irma	10.0
6345	6345	BO	recjfl07907nre	English Basic Level 8 (ESLB8)	2022-07-01 20:55:42+00:00	esl	5983726	Romualdo Corina Irma	10.0
6346	6346	PE	recjfl13007nre	English Basic Level 2 (ESLB2)	2022-07-01 20:56:59+00:00	esl	5983830	Romualdo Corina Irma	10.0
6347	6347	PE	recjfl13007nre	English Basic Level 2 (ESLB2)	2022-07-01 20:56:59+00:00	esl	5983830	Romualdo Corina Irma	10.0
6348	6348	MX	reclah13007nre	English Advanced Level 4 (ESLA4),English Advanced Level 3  (ESLA3)	2022-07-04 16:24:23+00:00	esl	5983945	Virgen Graciano Graciana	10.0
6349	6349	MX	reclah13007nre	English Advanced Level 4 (ESLA4),English Advanced Level 3  (ESLA3)	2022-07-04 16:24:23+00:00	esl	5983945	Virgen Graciano Graciana	10.0
6350	6350	CL	recmjg06507rec	English Intermediate Level 2 (ESLI2)	2022-07-01 21:06:10+00:00	esl	5984064	Consuela Yésica Balbina	10.0
6351	6351	CO	reckde07507rec	English Advanced Level 2 (ESLA2)	2022-07-01 23:34:36+00:00	esl	5984636	Luz Teresa Ciro	10.0
6352	6352	CL	recmjg13007nre	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2022-07-02 00:36:22+00:00	esl	5984756	Consuela Yésica Balbina	10.0
6353	6353	CL	recmjg13007nre	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2022-07-02 00:36:22+00:00	esl	5984756	Consuela Yésica Balbina	10.0
6354	6354	PE	newcgv13007	Induction Level 1 (IND1),English Basic Level 1 (ESLB1)	2022-07-02 01:42:16+00:00	esl	5984897	Candela Miguel Tecla	10.0
6355	6355	PE	newcgv13007	Induction Level 1 (IND1),English Basic Level 1 (ESLB1)	2022-07-02 01:42:16+00:00	esl	5984897	Candela Miguel Tecla	10.0
6356	6356	CL		Membresia Canaway	2022-07-02 01:19:09+00:00	membresia	5984948	José María Yasmina María Belén	80.0
6357	6357	CL	reckfb13007nia	English Intermediate Level 5 (ESLI5),Conversation - Intermediate level - July (CON-I)	2022-07-02 01:37:58+00:00	esl	5985013	Maite Orfeo Roberto	10.0
6358	6358	CL	reckfb13007nia	English Intermediate Level 5 (ESLI5),Conversation - Intermediate level - July (CON-I)	2022-07-02 01:37:58+00:00	con	5985013	Maite Orfeo Roberto	10.0
6359	6359	CL	newdjg13007	English Intermediate Level 2 (ESLI2),Induction Level 1 (IND1)	2022-07-02 02:30:30+00:00	esl	5985176	José María Yasmina María Belén	10.0
6360	6360	CL	newdjg13007	English Intermediate Level 2 (ESLI2),Induction Level 1 (IND1)	2022-07-02 02:30:30+00:00	esl	5985176	José María Yasmina María Belén	10.0
6361	6361	CA	newytf07907	4 cursos x $250 USD	2022-07-02 02:56:26+00:00	4 cursos x $250	5985289	Fabián Pepe Laurentino	50.0
6362	6362	CL	reckde13007nre	English Basic Level 6 (ESLB6),English Basic Level 7 (ESLB7)	2022-07-02 03:49:02+00:00	esl	5985304	Luz Teresa Ciro	10.0
6363	6363	CL	reckde13007nre	English Basic Level 6 (ESLB6),English Basic Level 7 (ESLB7)	2022-07-02 03:49:02+00:00	esl	5985304	Luz Teresa Ciro	10.0
6364	6364	CL	recmjg07907rec	IELTS Exam Preparation (IELTS)	2022-07-02 13:57:21+00:00	ielts	5985764	Consuela Yésica Balbina	40.0
6365	6365	BO	recjfl07907nia	Membresia Canaway	2022-07-02 14:24:00+00:00	membresia	5985810	Romualdo Corina Irma	80.0
6366	6366	EC	reckfb07907rec	Membresia Canaway	2022-07-02 14:44:27+00:00	membresia	5985964	Maite Orfeo Roberto	80.0
6367	6367	PE	recjfl07907nia	English Basic Level 1 (ESLB1)	2022-07-02 16:29:11+00:00	esl	5986166	Romualdo Corina Irma	10.0
6368	6368	ES		English Intermediate Level 5 (ESLI5)	2022-07-02 16:31:48+00:00	esl	5986257	Ovidia Arsenio Maxi	10.0
6369	6369	PE	casgot071xx	Induction Level 1 (IND1)	2022-07-02 17:21:40+00:00	esl	5986561	Elsy Amor Eligio	10.0
6370	6370	CL	recjfl13007nia	Induction Level 1 (IND1),Induction Level 2 (IND2)	2022-07-02 17:27:47+00:00	esl	5986664	Romualdo Corina Irma	10.0
6371	6371	CL	recjfl13007nia	Induction Level 1 (IND1),Induction Level 2 (IND2)	2022-07-02 17:27:47+00:00	esl	5986664	Romualdo Corina Irma	10.0
6372	6372	CL	recdjg07907nre	Membresia Canaway	2022-07-02 17:30:01+00:00	membresia	5986790	José María Yasmina María Belén	80.0
6373	6373	CL	recjfl13007nre	Induction Level 2 (IND2),English for Kids - July (EFK)	2022-07-02 17:42:05+00:00	esl	5986893	Romualdo Corina Irma	10.0
6374	6374	CL	recjfl13007nre	Induction Level 2 (IND2),English for Kids - July (EFK)	2022-07-02 17:42:05+00:00	efk	5986893	Romualdo Corina Irma	10.0
6375	6375	MX	reclah06507rec	English Intermediate Level 6 (ESLI6)	2022-07-03 17:12:28+00:00	esl	5986961	Virgen Graciano Graciana	10.0
6376	6376	CL	reclah06907nemenf	English Basic Level 1 (ESLB1)	2022-07-02 20:15:01+00:00	esl	5987266	Virgen Graciano Graciana	10.0
6377	6377	CL	newytf13007	Induction Level 1 (IND1)	2022-07-02 21:05:00+00:00	esl	5987507	Fabián Pepe Laurentino	10.0
6378	6378	CL	newytf13007	Induction Level 1 (IND1)	2022-07-02 21:05:00+00:00	esl	5987507	Fabián Pepe Laurentino	10.0
6379	6379	PE	recjfl13007nre	English for Kids - July (EFK)	2022-07-02 21:58:34+00:00	efk	5987677	Romualdo Corina Irma	10.0
6380	6380	PE	recjfl13007nre	English for Kids - July (EFK)	2022-07-02 21:58:34+00:00	efk	5987677	Romualdo Corina Irma	10.0
6381	6381	PE	recjfl07907nia	Membresia Canaway	2022-07-02 22:11:31+00:00	membresia	5987780	Romualdo Corina Irma	80.0
6382	6382	CL	recmjg13007nre	Induction Level 2 (IND2)	2022-07-02 22:13:33+00:00	esl	5987848	Consuela Yésica Balbina	10.0
6383	6383	CL	recmjg13007nre	Induction Level 2 (IND2)	2022-07-02 22:13:33+00:00	esl	5987848	Consuela Yésica Balbina	10.0
6384	6384	MX	reclah06907nemenf	English Intermediate Level 2 (ESLI2)	2022-07-02 23:45:48+00:00	esl	5987908	Virgen Graciano Graciana	10.0
6385	6385	PE	recmjg13007nre	English Basic Level 6 (ESLB6)	2022-07-03 00:14:54+00:00	esl	5988073	Consuela Yésica Balbina	10.0
6386	6386	EC	recdjg06907rec	Conversation - Advanced level - July (CON-A)	2022-07-03 00:18:41+00:00	con	5988103	José María Yasmina María Belén	10.0
6387	6387	EC	recdjg06507rec	English Basic Level 8 (ESLB8),English Basic Level 1 (ESLB1)	2022-07-03 00:19:29+00:00	esl	5988262	José María Yasmina María Belén	10.0
6388	6388	EC	recdjg06507rec	English Basic Level 8 (ESLB8),English Basic Level 1 (ESLB1)	2022-07-03 00:19:29+00:00	esl	5988262	José María Yasmina María Belén	10.0
6389	6389	CL	newdjg13007	Induction Level 1 (IND1)	2022-07-03 01:10:01+00:00	esl	5988310	José María Yasmina María Belén	10.0
6390	6390	CL	newdjg13007	Induction Level 1 (IND1)	2022-07-03 01:10:01+00:00	esl	5988310	José María Yasmina María Belén	0.0
6391	6391	PE		English Basic Level 4 (ESLB4)	2022-07-03 01:41:01+00:00	esl	5988407	Romualdo Corina Irma	10.0
6392	6392	PE		English Basic Level 4 (ESLB4)	2022-07-03 01:41:01+00:00	esl	5988407	Romualdo Corina Irma	0.0
6393	6393	CL	recmjg06507rec	English Intermediate Level 1 (ESLI1)	2022-07-03 01:54:53+00:00	esl	5988564	Consuela Yésica Balbina	10.0
6394	6394	PE	recjfl13007nre	English Intermediate Level 2 (ESLI2)	2022-07-03 02:14:15+00:00	esl	5988675	Romualdo Corina Irma	10.0
6395	6395	PE	recjfl13007nre	English Intermediate Level 2 (ESLI2)	2022-07-03 02:14:15+00:00	esl	5988675	Romualdo Corina Irma	10.0
6396	6396	PE	recjfl13007nre	English Intermediate Level 2 (ESLI2)	2022-07-03 02:18:13+00:00	esl	5988771	Romualdo Corina Irma	10.0
6397	6397	PE	recjfl13007nre	English Intermediate Level 2 (ESLI2)	2022-07-03 02:18:13+00:00	esl	5988771	Romualdo Corina Irma	10.0
6398	6398	PE	recjfl13007nre	English Intermediate Level 2 (ESLI2)	2022-07-03 02:20:50+00:00	esl	5988890	Romualdo Corina Irma	10.0
6399	6399	PE	recjfl13007nre	English Intermediate Level 2 (ESLI2)	2022-07-03 02:20:50+00:00	esl	5988890	Romualdo Corina Irma	10.0
6400	6400	PE	recjfl07907nia	4 cursos x $250 USD	2022-07-03 02:52:37+00:00	4 cursos x $250	5988975	Romualdo Corina Irma	50.0
6401	6401	CL	recjfl07907nia	Membresia Canaway	2022-07-03 03:51:16+00:00	membresia	5989067	Romualdo Corina Irma	80.0
6402	6402	CL	recjfl07907nia	English Basic Level 1 (ESLB1)	2022-07-03 04:13:48+00:00	esl	5989178	Romualdo Corina Irma	10.0
6403	6403	CA	reclah06907nemenf	English for Kids - July (EFK)	2022-07-03 14:45:50+00:00	efk	5989281	Virgen Graciano Graciana	10.0
6404	6404	PE		English Basic Level 7 (ESLB7)	2022-07-03 15:37:43+00:00	esl	5989306	Romualdo Corina Irma	10.0
6405	6405	CA	reclah13007nia	English Intermediate Level 2 (ESLI2),English Intermediate Level 3 (ESLI3)	2022-07-03 17:47:59+00:00	esl	5989407	Virgen Graciano Graciana	10.0
6406	6406	CA	reclah13007nia	English Intermediate Level 2 (ESLI2),English Intermediate Level 3 (ESLI3)	2022-07-03 17:47:59+00:00	esl	5989407	Virgen Graciano Graciana	10.0
6407	6407	MX		English Intermediate Level 1 (ESLI1)	2022-07-03 18:48:33+00:00	esl	5989596	José María Yasmina María Belén	10.0
6408	6408	CL	reclah06907nemenf	Conversation - Basic level - July (CON-B)	2022-07-03 20:27:01+00:00	con	5989686	Virgen Graciano Graciana	10.0
6409	6409	BO	reckfb07907rec	English Intermediate Level 3 (ESLI3)	2022-07-03 21:03:51+00:00	esl	5989765	Maite Orfeo Roberto	10.0
6410	6410	CL	recdjg07907rec	English Basic Level 5 (ESLB5)	2022-07-03 21:09:57+00:00	esl	5989838	José María Yasmina María Belén	10.0
6411	6411	CA	recjfl07907rec	Membresia Canaway	2022-07-03 21:18:35+00:00	membresia	5989908	Romualdo Corina Irma	80.0
6412	6412	MX	reclah13007nia	English Intermediate Level 4  (ESLI4)	2022-07-03 21:55:34+00:00	esl	5990001	Virgen Graciano Graciana	10.0
6413	6413	MX	reclah13007nia	English Intermediate Level 4  (ESLI4)	2022-07-03 21:55:34+00:00	esl	5990001	Virgen Graciano Graciana	10.0
6414	6414	CL	reclah06907nemenf	English Intermediate Level 2 (ESLI2)	2022-07-03 22:59:59+00:00	esl	5990149	Virgen Graciano Graciana	10.0
6415	6415	PE		English Intermediate Level 5 (ESLI5)	2022-07-03 23:04:16+00:00	esl	5990272	Romualdo Corina Irma	10.0
6416	6416	EC	recdjg06907nre	English Basic Level 1 (ESLB1)	2022-07-03 23:10:30+00:00	esl	5990373	José María Yasmina María Belén	10.0
6417	6417	CA		English Basic Level 5 (ESLB5)	2022-07-03 23:15:44+00:00	esl	5990460	Osvaldo Lucrecia Priscila	10.0
6418	6418	CL	reclah13007nia	English Intermediate Level 1 (ESLI1),English Advanced Level 1 (ESLA1)	2022-07-04 00:17:08+00:00	esl	5990656	Virgen Graciano Graciana	10.0
6419	6419	CL	reclah13007nia	English Intermediate Level 1 (ESLI1),English Advanced Level 1 (ESLA1)	2022-07-04 00:17:08+00:00	esl	5990656	Virgen Graciano Graciana	10.0
6420	6420	CL	recmjg13007nre	English Basic Level 3 (ESLB3)	2022-07-04 00:29:30+00:00	esl	5990888	Consuela Yésica Balbina	10.0
6421	6421	CL	recmjg13007nre	English Basic Level 3 (ESLB3)	2022-07-04 00:29:30+00:00	esl	5990888	Consuela Yésica Balbina	10.0
6422	6422	PE	recjfl06507rec	Conversation - Intermediate level - July (CON-I)	2022-07-04 00:31:25+00:00	con	5990963	Romualdo Corina Irma	10.0
6423	6423	CL	reclah07907nia	4 cursos x $250 USD	2022-07-04 00:33:18+00:00	4 cursos x $250	5991090	Virgen Graciano Graciana	50.0
6424	6424	CL	recdjg06907rec	English Basic Level 3 (ESLB3)	2022-07-04 00:39:56+00:00	esl	5991100	José María Yasmina María Belén	10.0
6425	6425	PE	recjfl06507rec	Conversation - Advanced level - July (CON-A)	2022-07-04 00:49:13+00:00	con	5991289	Romualdo Corina Irma	10.0
6426	6426	CL		English Basic Level 3 (ESLB3)	2022-07-04 01:00:58+00:00	esl	5991325	Romualdo Corina Irma	10.0
6427	6427	CL	reclah07907nia	Membresia Canaway	2022-07-04 01:31:39+00:00	membresia	5991683	Virgen Graciano Graciana	80.0
6428	6428	CL	reclah07907nia	English Basic Level 2 (ESLB2)	2022-07-04 02:09:46+00:00	esl	5991875	Virgen Graciano Graciana	10.0
6429	6429	CL	recmjg07907rec	4 cursos x $250 USD	2022-07-04 02:19:03+00:00	4 cursos x $250	5991985	Consuela Yésica Balbina	50.0
6430	6430	US		English Intermediate Level 1 (ESLI1)	2022-07-04 02:15:12+00:00	esl	5992001	Ovidia Arsenio Maxi	10.0
6431	6431	MX	reclah07907rec	English Basic Level 8 (ESLB8)	2022-07-04 02:50:01+00:00	esl	5992157	Virgen Graciano Graciana	10.0
6432	6432	CL		English Basic Level 6 (ESLB6)	2022-07-04 03:23:23+00:00	esl	5992358	Romualdo Corina Irma	10.0
6433	6433	BO	recdjg06907rec	English Basic Level 5 (ESLB5)	2022-07-06 22:42:38+00:00	esl	5992471	José María Yasmina María Belén	10.0
6434	6434	PE	recjfl13007nre	English Advanced Level 1 (ESLA1)	2022-07-04 03:28:59+00:00	esl	5992612	Romualdo Corina Irma	10.0
6435	6435	PE	recjfl13007nre	English Advanced Level 1 (ESLA1)	2022-07-04 03:28:59+00:00	esl	5992612	Romualdo Corina Irma	10.0
6436	6436	PE	recjfl13007nre	English Advanced Level 1 (ESLA1)	2022-07-04 03:48:49+00:00	esl	5992870	Romualdo Corina Irma	10.0
6437	6437	PE	recjfl13007nre	English Advanced Level 1 (ESLA1)	2022-07-04 03:48:49+00:00	esl	5992870	Romualdo Corina Irma	10.0
6438	6438	US		English Basic Level 7 (ESLB7)	2022-07-04 03:49:05+00:00	esl	5992928	Osvaldo Lucrecia Priscila	10.0
6439	6439	PE	recjfl13007nre	English Intermediate Level 7 (ESLI7)	2022-07-04 04:02:40+00:00	esl	5993067	Romualdo Corina Irma	10.0
6440	6440	PE	recjfl13007nre	English Intermediate Level 7 (ESLI7)	2022-07-04 04:02:40+00:00	esl	5993067	Romualdo Corina Irma	10.0
6441	6441	PE	recjfl13007nre	English Intermediate Level 4  (ESLI4)	2022-07-04 04:03:07+00:00	esl	5993130	Romualdo Corina Irma	10.0
6442	6442	PE	recjfl13007nre	English Intermediate Level 4  (ESLI4)	2022-07-04 04:03:07+00:00	esl	5993130	Romualdo Corina Irma	10.0
6443	6443	CL		Bulk Payment of English Classes (3 to 12 months in advance) - Pay for 1 month	2022-07-04 04:49:13+00:00	bulk	5993288	Maite Orfeo Roberto	10.0
6444	6444	CL		Bulk Payment of English Classes (3 to 12 months in advance) - Pay for 1 month	2022-07-04 04:54:54+00:00	bulk	5993408	Ovidia Arsenio Maxi	10.0
6445	6445	CL	kfb00008recfre	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2022-07-04 05:16:46+00:00	esl	5993503	Maite Orfeo Roberto	10.0
6446	6446	CL	kfb00008recfre	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2022-07-04 05:16:46+00:00	esl	5993503	Maite Orfeo Roberto	10.0
6447	6447	CL	reclah06907nemenf	English Basic Level 3 (ESLB3)	2022-07-04 12:52:52+00:00	esl	5993674	Virgen Graciano Graciana	10.0
6448	6448	EC	recdjg07907nre	English Basic Level 4 (ESLB4)	2022-07-04 13:37:28+00:00	esl	5993721	José María Yasmina María Belén	10.0
6449	6449	PE	reckde07907rec	English Basic Level 8 (ESLB8)	2022-07-04 13:46:00+00:00	esl	5993802	Luz Teresa Ciro	10.0
6450	6450	CL		English Basic Level 1 (ESLB1)	2022-07-04 14:32:16+00:00	esl	5994057	Bienvenida Felicidad Otilia	10.0
6451	6451	CL	newcgv07907	4 cursos x $250 USD	2022-07-04 14:44:05+00:00	4 cursos x $250	5994192	Candela Miguel Tecla	50.0
6452	6452	PE	recjfl06907rec	English Basic Level 5 (ESLB5)	2022-07-04 14:51:42+00:00	esl	5994255	Romualdo Corina Irma	10.0
6453	6453	EC	recdjg13007nre	English Basic Level 8 (ESLB8),English Intermediate Level 1 (ESLI1)	2022-07-04 14:57:52+00:00	esl	5994372	José María Yasmina María Belén	10.0
